author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
Резиденция 15;developer;https://vidnoye.cian.ru/sale/flat/302899183/;Видное;sale;flat;5;6;2;57.7;10079580;2024;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая;-1;-1;+74951387215;;Сосновая ;15к2;Битца;Резиденция 15
Этажи Москва;real_estate_agent;https://vidnoye.cian.ru/sale/flat/308115716/;Видное;sale;flat;1;5;2;45.2;6400000;1965;-1;-1;-1;-1;-1;6 м²;+79660610023;;Школьная ;61;Домодедовская;
Резиденция 15;developer;https://vidnoye.cian.ru/sale/flat/306777457/;Видное;sale;flat;2;6;2;50.29;10728121;2024;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая;-1;-1;+74951387215;;Сосновая ;15к1;Битца;Резиденция 15
ЕСН;real_estate_agent;https://vidnoye.cian.ru/sale/flat/307944996/;Видное;sale;flat;12;16;2;62.0;10500000;-1;-1;-1;-1;-1;49 м²;8 м²;+79660469548;; Березовая;18;Домодедовская;Южное Видное
1-й ДСК;developer;https://vidnoye.cian.ru/sale/flat/291447444/;Видное;sale;flat;21;25;2;59.2;12965688;2026;-1;-1;-1;Неизвестно;29,6 м²;12,7 м²;+74951377290;; Фруктовые Сады;1к1;Бирюлёво;1-й Южный
Этажи Москва;real_estate_agent;https://vidnoye.cian.ru/sale/flat/308566837/;Видное;sale;flat;5;12;2;52.3;8700000;1988;-1;-1;-1;-1;30 м²;9 м²;+79684680137;; Лемешко;8к2;Царицыно;
1-й ДСК;developer;https://vidnoye.cian.ru/sale/flat/298800582/;Видное;sale;flat;13;25;2;53.0;12396912;2026;-1;Панельный;-1;Предчистовая, чистовая;25,4 м²;10,6 м²;+74951377290;; Фруктовые Сады;1к3;Бирюлёво;1-й Южный
ФСК Агент;real_estate_agent;https://vidnoye.cian.ru/sale/flat/306313127/;Видное;sale;flat;12;24;2;52.8;9500000;2026;-1;-1;-1;Без отделки;25,4 м²;10,6 м²;+79150738786;; Фруктовые Сады;1к1;Царицыно;1-й Южный
1-й ДСК;developer;https://vidnoye.cian.ru/sale/flat/298382729/;Видное;sale;flat;2;24;2;52.2;12387060;2026;-1;Панельный;-1;Предчистовая, чистовая;25,1 м²;10,5 м²;+74951377290;; Фруктовые Сады;1к3;Бирюлёво;1-й Южный
RealLife;real_estate_agent;https://vidnoye.cian.ru/sale/flat/305599532/;Видное;sale;flat;1;3;2;67.0;9750000;-1;-1;-1;-1;-1;38 м²;8 м²;+79660504429;; 2-я Радиальная;1;Домодедовская;
OPN PARTNER;real_estate_agent;https://vidnoye.cian.ru/sale/flat/306576512/;Видное;sale;flat;7;17;2;73.0;11200000;2018;-1;-1;-1;-1;42 м²;16 м²;+79175783718;;бульвар Зеленые аллеи;4;Домодедовская;Зелёные аллеи
ID 515355;homeowner;https://vidnoye.cian.ru/sale/flat/275958000/;Видное;sale;flat;12;17;2;45.0;7700000;2016;-1;-1;-1;-1;-1;-1;+79651097403;; Радужная;6к1;Домодедовская;Краски жизни
Резиденция 15;developer;https://vidnoye.cian.ru/sale/flat/302899201/;Видное;sale;flat;3;6;2;81.3;14029570;2024;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая;-1;-1;+74951387215;;Сосновая ;15к2;Битца;Резиденция 15
Est-a-Tet – Вторичная недвижимость;real_estate_agent;https://vidnoye.cian.ru/sale/flat/308343130/;Видное;sale;flat;6;15;2;45.3;9000000;2016;-1;-1;-1;-1;19,9 м²;10,7 м²;+79651094845;;бульвар Зеленые аллеи;3;Домодедовская;Зелёные аллеи
ГОРОБМЕН;real_estate_agent;https://vidnoye.cian.ru/sale/flat/308078450/;Видное;sale;flat;12;18;2;64.3;9300000;-1;-1;-1;-1;-1;38 м²;12 м²;+79151355074;; Ольховая;2;Царицыно;Березовая роща
Качанова и партнеры;real_estate_agent;https://vidnoye.cian.ru/sale/flat/307562189/;Видное;sale;flat;2;19;2;70.5;12350000;-1;-1;-1;-1;-1;40,8 м²;13,7 м²;+79031506313;;бульвар Зеленые аллеи;4;Домодедовская;Зелёные аллеи
ОГРК;real_estate_agent;https://vidnoye.cian.ru/sale/flat/307943726/;Видное;sale;flat;15;17;2;60.0;7599000;2019;-1;-1;-1;-1;28 м²;12 м²;+79672089940;; Ермолинская;2;Домодедовская;Южное Видное
ПОРТАЛ ЭСТЕЙТ;real_estate_agent;https://vidnoye.cian.ru/sale/flat/283531125/;Видное;sale;flat;4;5;2;47.0;7500000;-1;-1;-1;-1;-1;25 м²;7 м²;+79151956553;;Школьная ;75;Царицыно;
Самолет Плюс Москва;real_estate_agent;https://vidnoye.cian.ru/sale/flat/308353784/;Видное;sale;flat;17;17;2;43.7;9700000;2016;-1;-1;-1;-1;21 м²;12 м²;+79651055934;;бульвар Зеленые аллеи;3;Домодедовская;Зелёные аллеи
ID 13721;realtor;https://vidnoye.cian.ru/sale/flat/305937912/;Видное;sale;flat;1;5;2;48.6;8800000;1995;-1;-1;-1;-1;26,8 м²;10 м²;+79660274717;;Петровский проезд;27;Битца;
ID 104386665;realtor;https://vidnoye.cian.ru/sale/flat/305535150/;Видное;sale;flat;2;17;2;65.47;12900000;2017;-1;-1;-1;-1;-1;10,1 м²;+79856217051;;бульвар Зеленые аллеи;12;Домодедовская;Зелёные аллеи
