author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
Аквилон;developer;https://www.cian.ru/sale/flat/304054456/;Москва;sale;flat;3;23;1;36.6;9302951;2026;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;14 м²;12,6 м²;+74951387166;Отрадное;Сигнальный проезд;12;Владыкино;Akvilon Signal
Аквилон;developer;https://www.cian.ru/sale/flat/306727608/;Москва;sale;flat;4;23;1;29.3;9305651;2026;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;14,1 м²;3,6 м²;+74951387166;Отрадное;Сигнальный проезд;12;Владыкино;Akvilon Signal
ПИК;developer;https://www.cian.ru/sale/flat/304888869/;Москва;sale;flat;2;25;1;38.9;9326430;2026;-1;Панельный;-1;Чистовая;9 м²;16,5 м²;+74996487215;Крюково;Зеленоград;6.4;Зеленоград — Крюково;Зелёный парк
А101;developer;https://www.cian.ru/sale/flat/306748471/;Москва;sale;flat;20;22;1;33.4;9283697;2025;-1;-1;-1;Без отделки;12 м²;9,5 м²;+74951344536;;;5.1;Бунинская аллея;Бунинские Кварталы ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306670736/;Москва;sale;flat;14;14;1;41.0;9258414;2024;-1;Панельный;-1;Чистовая;10,5 м²;22,5 м²;+74951375440;; Усадебный Парк;7к1;Филатов Луг;Середневский лес
ПИК;developer;https://www.cian.ru/sale/flat/307249668/;Москва;sale;flat;2;9;1;44.7;9393257;2026;-1;Панельный;-1;Чистовая;10,9 м²;18 м²;+74951375440;;;4.3;Филатов Луг;Середневский Лес ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650649/;Москва;sale;flat;3;6;1;31.94;9440052;2024;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;9,4 м²;14,4 м²;+74997153345;;;к1;Рассказовка;Квартал Западный ЖК
ID 3105;realtor;https://www.cian.ru/sale/flat/307022812/;Москва;sale;flat;8;27;1;33.0;9500000;2012;-1;-1;-1;-1;16 м²;10 м²;+79857048585;;;7;Потапово;
Самолет;developer;https://www.cian.ru/sale/flat/308914746/;Москва;sale;flat;19;22;1;37.88;9640627;2025;-1;Монолитно-кирпичный, монолитный;-1;Без отделки, чистовая;11,1 м²;17,7 м²;+74997098514;;;14.1;Летово;Эко Бунино ЖК
Аквилон;developer;https://www.cian.ru/sale/flat/304055358/;Москва;sale;flat;5;23;1;34.7;9626370;2026;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;22,3 м²;3,6 м²;+74951387166;Отрадное;Сигнальный проезд;12;Владыкино;Akvilon Signal
ПИК;developer;https://www.cian.ru/sale/flat/307051464/;Москва;sale;flat;23;32;1;31.1;9590866;2027;-1;Монолитный;-1;Чистовая;7,1 м²;19 м²;+74951387182;Западное Дегунино;;;Речной вокзал;Бусиновский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306969204/;Москва;sale;flat;23;32;1;34.0;9675719;2025;-1;-1;-1;Чистовая;14 м²;10,5 м²;+74951377004;Митино;;2.2;Пятницкое шоссе;Митинский Лес ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308652212/;Москва;sale;flat;14;15;1;46.92;9726270;2024;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;14,4 м²;19,9 м²;+74951374954;;;к12;Щербинка;Алхимово ЖК
ID 112641845;unknown;https://www.cian.ru/sale/flat/302452202/;Москва;sale;flat;9;10;1;38.3;9700000;2007;-1;-1;-1;-1;17,9 м²;8,7 м²;+79660629147;Южное Бутово;Остафьевская ;8к2;Бунинская аллея;
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/307207384/;Москва;sale;flat;14;20;1;30.6;9662241;2024;-1;Панельный, монолитный;-1;Без отделки, чистовая;9,5 м²;-1;+74951475836;;;к2;Новопеределкино;Город-парк Первый Московский
ID 116492;realtor;https://www.cian.ru/sale/flat/289461345/;Москва;sale;flat;16;16;1;38.5;9800000;1978;-1;-1;-1;-1;19,7 м²;9,6 м²;+79660589665;Теплый Стан; Генерала Тюленева;25;Генерала Тюленева;
ОкругА;real_estate_agent;https://www.cian.ru/sale/flat/306425306/;Москва;sale;flat;12;12;1;38.9;9890000;1981;-1;-1;-1;-1;20,9 м²;8,6 м²;+79623638905;Бибирево; Плещеева;16;Бибирево;
ПИК;developer;https://www.cian.ru/sale/flat/306206766/;Москва;sale;flat;5;32;1;36.4;9915250;2027;-1;Монолитный;-1;Чистовая;11 м²;19,2 м²;+74951387182;Западное Дегунино;;;Речной вокзал;Бусиновский Парк ЖК
