author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
;;https://dolgoprudny.cian.ru/sale/flat/306627906/;Долгопрудный;sale;flat;22;23;1;32.6;8368702;2026;-1;Монолитный;-1;Без отделки, чистовая;-1;-1;+74951384886;;;;Хлебниково;Бригантина ЖК
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308294575/;Долгопрудный;sale;flat;5;9;1;33.0;7500000;-1;-1;-1;-1;-1;-1;6 м²;+79645673521;;Дирижабельная ;17;Долгопрудная;
ID 67474576;realtor;https://dolgoprudny.cian.ru/sale/flat/294527055/;Долгопрудный;sale;flat;20;21;1;40.0;10200000;2015;-1;-1;-1;-1;20 м²;10 м²;+79057900903;;Старое Дмитровское шоссе;11;Водники;Московские водники
;;https://dolgoprudny.cian.ru/sale/flat/294460563/;Долгопрудный;sale;flat;13;23;1;42.0;9261223;2026;-1;Монолитный;-1;Без отделки, чистовая;-1;-1;+74951384886;;;;Хлебниково;Бригантина ЖК
ID 102339337;homeowner;https://dolgoprudny.cian.ru/sale/flat/306701329/;Долгопрудный;sale;flat;5;5;1;32.0;6900000;1963;-1;-1;-1;-1;20 м²;6 м²;+79645640712;;Московское шоссе;43к2;Долгопрудная;
ID 31556;realtor;https://dolgoprudny.cian.ru/sale/flat/308781051/;Долгопрудный;sale;flat;3;16;1;35.0;7300000;1992;-1;-1;-1;-1;19 м²;10 м²;+79190414380;;проспект Пацаева;17;Водники;
;;https://dolgoprudny.cian.ru/sale/flat/309057311/;Долгопрудный;sale;flat;9;23;1;34.5;8705106;2026;-1;Монолитный;-1;Без отделки, чистовая;-1;-1;+74951384886;;;;Хлебниково;Бригантина ЖК
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308568163/;Долгопрудный;sale;flat;9;18;1;44.0;10550000;2015;-1;-1;-1;-1;-1;12 м²;+79645654112;;Московская ;56к3;Водники;Московские водники
ID 123647528;homeowner;https://dolgoprudny.cian.ru/sale/flat/309005161/;Долгопрудный;sale;flat;2;5;1;29.0;2500000;-1;-1;-1;-1;-1;16 м²;6 м²;+79150122567;;Театральная ;10;Водники;
РиэлтиГлобал;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/304367393/;Долгопрудный;sale;flat;1;2;1;31.7;5600000;1959;-1;-1;-1;-1;18,1 м²;7,5 м²;+79197649784;; Павлова;10;Долгопрудная;
Самолет Плюс;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/306142206/;Долгопрудный;sale;flat;8;18;1;45.3;9600000;-1;-1;-1;-1;-1;18 м²;10,4 м²;+79031165303;;Лихачевский проспект;76к1;Долгопрудная;
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308758235/;Долгопрудный;sale;flat;2;2;1;35.8;5200000;1952;-1;-1;-1;-1;18,1 м²;7,6 м²;+79651167365;; Нефтяников;9;Шереметьевская;
ID 73960608;unknown;https://dolgoprudny.cian.ru/sale/flat/308158411/;Долгопрудный;sale;flat;2;2;1;35.0;6000000;-1;-1;-1;-1;-1;-1;6 м²;+79660503734;;Северная ;10;Долгопрудная;
Самолет Плюс Коломенское;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307086834/;Долгопрудный;sale;flat;1;16;1;36.4;5850000;-1;-1;-1;-1;-1;20 м²;8 м²;+79652145744;;Якорная ;1;Водники;
Городской Центр Недвижимости;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/288059805/;Долгопрудный;sale;flat;2;18;1;54.2;10600000;2004;-1;-1;-1;-1;29 м²;15 м²;+79651660385;;Лихачевское шоссе;14к1;Водники;
ID 61409647;homeowner;https://dolgoprudny.cian.ru/sale/flat/305245121/;Долгопрудный;sale;flat;14;17;1;40.7;9700000;2008;-1;-1;-1;-1;22 м²;11 м²;+79851769388;;Новый бульвар;23;Долгопрудная;
ID 103137363;homeowner;https://dolgoprudny.cian.ru/sale/flat/300308996/;Долгопрудный;sale;flat;20;23;1;35.6;7350000;2021;-1;-1;-1;-1;13,9 м²;10 м²;+79166413357;;Парковая ;48;Долгопрудная;Бригантина
;;https://dolgoprudny.cian.ru/sale/flat/306627927/;Долгопрудный;sale;flat;7;23;1;33.6;8477973;2026;-1;Монолитный;-1;Без отделки, чистовая;-1;-1;+74951384886;;;;Хлебниково;Бригантина ЖК
