author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
А101;developer;https://www.cian.ru/sale/flat/306745213/;Москва;sale;flat;4;9;1;36.3;8822521;2026;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;13,9 м²;11,2 м²;+74951375220;;;1.2;Толстопальцево;Родные кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/306744730/;Москва;sale;flat;6;9;1;34.3;8829314;2026;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;12,8 м²;8,9 м²;+74951375220;;;3.1;Толстопальцево;Родные кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/306745214/;Москва;sale;flat;6;9;1;34.8;8825699;2026;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;12,5 м²;12,4 м²;+74951375220;;;1.2;Толстопальцево;Родные кварталы ЖК
ПИК;developer;https://www.cian.ru/sale/flat/304309658/;Москва;sale;flat;2;9;1;42.5;8838087;2026;-1;Панельный;-1;Чистовая;13,1 м²;21,4 м²;+74951375440;;;4.3;Филатов Луг;Середневский Лес ЖК
;;https://www.cian.ru/sale/flat/309011353/;Москва;sale;flat;2;16;1;36.5;8805089;2026;-1;Монолитный;-1;Без отделки, предчистовая, чистовая;-1;-1;+78005116552;поселок Газопровод; Лесные Поляны 5-я;;Корниловская;Смарт Гарден ЖК
А101;developer;https://www.cian.ru/sale/flat/306745203/;Москва;sale;flat;2;9;1;36.7;8829633;2026;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;14,5 м²;12 м²;+74951375220;;;1.2;Толстопальцево;Родные кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308660182/;Москва;sale;flat;10;23;1;40.7;8950838;2025;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;14,4 м²;13,4 м²;+74997048861;;;к2.3;Румянцево;Тропарево Парк
Самолет;developer;https://www.cian.ru/sale/flat/308914369/;Москва;sale;flat;1;16;1;44.19;8912946;2025;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;16,3 м²;19,5 м²;+74958016242;Молжаниновский;;к5;Новоподрезково;Молжаниново ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308653581/;Москва;sale;flat;15;15;1;38.35;8967609;2025;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;11,3 м²;18,7 м²;+74958016242;Молжаниновский;;к6;Новоподрезково;Молжаниново ЖК
А101;developer;https://www.cian.ru/sale/flat/306746687/;Москва;sale;flat;3;9;1;36.9;9069252;2025;-1;-1;-1;Без отделки;14,3 м²;10,8 м²;+74951344536;;;6.1;Улица Горчакова;Бунинские Кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/308314309/;Москва;sale;flat;9;15;1;37.2;9083057;2026;-1;Монолитно-кирпичный, монолитный;-1;Без отделки, предчистовая, черновая, чистовая;14,1 м²;13,4 м²;+74951379021;;;18.2.4;Бунинская аллея;Скандинавия ЖК
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/307207870/;Москва;sale;flat;5;20;1;40.2;9030724;2027;-1;Панельный, монолитный;-1;Без отделки, чистовая;13,9 м²;-1;+74951475836;;;3;Филатов Луг;Город-парк Первый Московский
Аквилон;developer;https://www.cian.ru/sale/flat/306727506/;Москва;sale;flat;2;23;1;28.1;9198001;2026;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;21,1 м²;2 м²;+74951387166;Отрадное;Сигнальный проезд;12;Владыкино;Akvilon Signal
Самолет;developer;https://www.cian.ru/sale/flat/308660179/;Москва;sale;flat;11;23;1;41.87;9123111;2025;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;13 м²;16,4 м²;+74997048861;;;к2.3;Румянцево;Тропарево Парк
Самолет;developer;https://www.cian.ru/sale/flat/308648558/;Москва;sale;flat;6;14;1;36.55;9139315;2025;-1;Монолитно-кирпичный, монолитный;-1;Без отделки, чистовая;11,2 м²;16,4 м²;+74951374063;;;к19;Щербинка;Остафьево ЖК
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/291725890/;Москва;sale;flat;6;28;1;30.6;9210600;2025;-1;Монолитный;-1;Без отделки;-1;10,2 м²;+74951374203;Отрадное;Отрадная ;4А;Отрадное;Малевич
ID 59271570;homeowner;https://www.cian.ru/sale/flat/305061053/;Москва;sale;flat;8;9;1;56.0;9200000;2018;-1;-1;-1;-1;20,1 м²;23 м²;+79660507441;; Семена Гордого;1;Крёкшино;
Самолет;developer;https://www.cian.ru/sale/flat/308648844/;Москва;sale;flat;4;10;1;37.12;9220133;2025;-1;Монолитно-кирпичный, монолитный;-1;Без отделки, чистовая;17,5 м²;11,2 м²;+74951374063;;;к18;Щербинка;Остафьево ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650651/;Москва;sale;flat;3;7;1;32.86;9245023;2024;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;9,4 м²;15,9 м²;+74997153345;;;к1;Рассказовка;Квартал Западный ЖК
