author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
Самолет;developer;https://www.cian.ru/sale/flat/308914941/;Москва;sale;flat;12;23;1;32.11;6713382;2026;-1;Монолитно-кирпичный, монолитный;-1;Без отделки, чистовая;11,2 м²;10,6 м²;+74997098514;;;13;Летово;Эко Бунино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/309016297/;Москва;sale;flat;9;9;1;36.46;6715221;2025;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;24,2 м²;3,9 м²;+74951375212;;;к3;Силикатная;Подольские Кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308657160/;Москва;sale;flat;1;9;1;36.23;6747548;2025;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;12,8 м²;8,3 м²;+74951375212;;;к4;Силикатная;Подольские Кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650252/;Москва;sale;flat;12;17;1;36.71;6681423;2025;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;10,8 м²;9,8 м²;+74951374687;;;к4;Филатов Луг;Квартал Марьино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308966448/;Москва;sale;flat;2;9;1;35.39;6684490;2026;-1;Монолитно-кирпичный, монолитный;-1;Без отделки, чистовая;16,3 м²;10,8 м²;+74951378825;;;к31;Рассказовка;Новое Внуково ЖК
А101;developer;https://www.cian.ru/sale/flat/306745450/;Москва;sale;flat;7;9;1;34.1;6705550;2026;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;-1;-1;+74951375220;;;2;Толстопальцево;Родные кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650748/;Москва;sale;flat;14;14;1;32.25;6910594;2026;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;10,3 м²;10,7 м²;+74997153345;;;6;Рассказовка;Квартал Западный ЖК
Plus Development;developer;https://www.cian.ru/sale/flat/308704292/;Москва;sale;flat;10;23;1;27.7;6923466;2026;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;10,8 м²;11,5 м²;+74951370084;;;;Филатов Луг;Детали ЖК
Апрелевка С2;developer;https://www.cian.ru/sale/flat/297846922/;Москва;sale;flat;1;3;1;39.6;6930000;2023;-1;-1;-1;Без отделки;-1;-1;+74951374087;; Генерала Донскова;29к5;Апрелевка;Борисоглебское
Самолет;developer;https://www.cian.ru/sale/flat/308653436/;Москва;sale;flat;14;14;1;35.83;7236227;2025;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;10,8 м²;9,8 м²;+74958016242;Молжаниновский;;к4;Новоподрезково;Молжаниново ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308966412/;Москва;sale;flat;9;9;1;34.27;7233334;2026;-1;Монолитно-кирпичный, монолитный;-1;Без отделки, чистовая;15,3 м²;11,5 м²;+74951378825;;;к33;Рассказовка;Новое Внуково ЖК
Апрелевка С2;developer;https://www.cian.ru/sale/flat/301203205/;Москва;sale;flat;1;3;1;40.9;7198400;2022;-1;-1;-1;Без отделки;-1;-1;+74951374087;ТАО (Троицкий); Генерала Донскова;25к4;;Борисоглебское
ID 123702083;realtor;https://www.cian.ru/sale/flat/309066258/;Москва;sale;flat;14;14;1;40.0;7380000;2009;-1;-1;-1;-1;17 м²;8,5 м²;+79850035967;Южное Бутово; Брусилова;7;Щербинка;
Апрелевка С2;developer;https://www.cian.ru/sale/flat/297846888/;Москва;sale;flat;1;3;1;45.9;7435800;2023;-1;-1;-1;Без отделки;-1;-1;+74951374087;; Генерала Донскова;29к5;Апрелевка;Борисоглебское
Апрелевка С2;developer;https://www.cian.ru/sale/flat/291103112/;Москва;sale;flat;2;3;1;45.5;7371000;2023;-1;-1;-1;Без отделки;-1;-1;+74951374087;ТАО (Троицкий); Генерала Донскова;27к5;;Борисоглебское
;;https://www.cian.ru/sale/flat/308761985/;Москва;sale;flat;2;16;1;29.54;7579616;2026;-1;Монолитный;-1;Без отделки, предчистовая, чистовая;-1;-1;+78005116552;поселок Газопровод; Лесные Поляны 5-я;2;Корниловская;Смарт Гарден ЖК
;;https://www.cian.ru/sale/flat/308762092/;Москва;sale;flat;2;16;1;30.1;7570373;2026;-1;Монолитный;-1;Без отделки, предчистовая, чистовая;-1;-1;+78005116552;поселок Газопровод; Лесные Поляны 5-я;;Корниловская;Смарт Гарден ЖК
;;https://www.cian.ru/sale/flat/308762153/;Москва;sale;flat;13;16;1;27.38;7532645;2026;-1;Монолитный;-1;Без отделки, предчистовая, чистовая;-1;-1;+78005116552;поселок Газопровод; Лесные Поляны 5-я;;Корниловская;Смарт Гарден ЖК
